,year,quarter,month,month_number,date,rank,game,watch_time,stream_time,peak_viewers,peak_channels,streamers,average_viewers,average_channels,average_viewer_ratio,,
3275,2018,Q3,September,9,9/1/18,76,LCK,64817685,2415,113101,26839,843848,12609,1472429,TRUE,FALSE,English
3276,2018,Q3,September,9,9/1/18,77,Voyboy,64630920,9735,13458,6638,1228127,15435,1381916,TRUE,FALSE,English
3277,2018,Q3,September,9,9/1/18,78,TSM_Hamlinz,64340460,6240,31306,10310,2137521,114188,1557132,TRUE,FALSE,English
3278,2018,Q3,September,9,9/1/18,79,uzra,63453030,19035,8708,3333,190978,3590,1438669,TRUE,FALSE,Chinese
3279,2018,Q3,September,9,9/1/18,80,HighDistortion,63287115,11820,22949,5353,1671429,94825,1584437,TRUE,FALSE,English
3280,2018,Q3,September,9,9/1/18,81,DreadzTV,61384065,5925,21321,10359,664876,5767,2797223,TRUE,TRUE,Russian
3281,2018,Q3,September,9,9/1/18,82,chocoTaco,61037055,15720,17539,3882,1341080,42044,1732500,TRUE,FALSE,English
3282,2018,Q3,September,9,9/1/18,83,LexVeldhuis,60731505,8220,32839,7387,230814,10882,1733211,TRUE,FALSE,English
3283,2018,Q3,September,9,9/1/18,84,AtheneLIVE,60611445,6105,24251,9927,210140,1303,286378,TRUE,FALSE,English
3284,2018,Q3,September,9,9/1/18,85,armateam,60607455,36480,4627,1661,186832,1859,1043304,TRUE,FALSE,French
3285,2018,Q3,September,9,9/1/18,86,LCK_Korea,60135045,2490,75835,24150,576376,6758,2006184,TRUE,FALSE,Korean
3286,2018,Q3,September,9,9/1/18,87,aimbotcalvin,59404875,10125,21370,5866,686588,18566,1294455,TRUE,FALSE,English
3287,2018,Q3,September,9,9/1/18,88,ALOHADANCETV,57030750,11970,17810,4763,513808,10894,1926332,TRUE,FALSE,Russian
3288,2018,Q3,September,9,9/1/18,89,CDNThe3rd,56911215,8910,31364,6386,2007726,71202,1056428,TRUE,FALSE,English
3289,2018,Q3,September,9,9/1/18,90,接接 (godjj),56697765,13155,11407,4309,329956,2662,1855851,TRUE,FALSE,Chinese
3290,2018,Q3,September,9,9/1/18,91,B0aty,56449155,11895,41883,4745,515368,7443,1191312,TRUE,TRUE,English
3291,2018,Q3,September,9,9/1/18,92,Trymacs,56178150,5325,41352,10549,1490091,39432,1188889,TRUE,FALSE,German
3292,2018,Q3,September,9,9/1/18,93,Magic,55716705,9960,18100,5593,363613,4772,1326286,TRUE,FALSE,English
3293,2018,Q3,September,9,9/1/18,94,99Damage,55336725,10470,14171,5284,173165,9780,1553308,TRUE,FALSE,German
3294,2018,Q3,September,9,9/1/18,95,Cizzorz,55037145,9450,28571,5823,1746535,109632,1403748,TRUE,FALSE,English
3295,2018,Q3,September,9,9/1/18,96,CapcomFighters,55016175,5490,32228,10020,340498,5038,2423214,TRUE,FALSE,English
3296,2018,Q3,September,9,9/1/18,97,ROSHTEIN,54941775,13800,9634,3980,346574,6521,756098,FALSE,TRUE,English
3297,2018,Q3,September,9,9/1/18,98,TFBlade,53049900,10395,12927,5102,977801,33589,1520639,TRUE,FALSE,English
3298,2018,Q3,September,9,9/1/18,99,ZeratoR,53046540,9690,9051,5473,841383,4634,1284902,TRUE,TRUE,French
3299,2018,Q3,September,9,9/1/18,100,Zizaran,52358295,18030,6818,2903,361197,5997,1137086,TRUE,FALSE,English
3300,2018,Q4,October,10,10/1/18,1,Riot Games (riotgames),1538976660,16245,468737,94735,4508388,143656,31465307,TRUE,FALSE,English
3301,2018,Q4,October,10,10/1/18,2,Ninja,908404095,13935,173444,65188,14713963,454282,28394302,TRUE,FALSE,English
3302,2018,Q4,October,10,10/1/18,3,shroud,705903645,17790,87605,39679,7069584,285829,17228804,TRUE,FALSE,English
3303,2018,Q4,October,10,10/1/18,4,Tfue,593682825,13425,152683,44221,8507016,501782,11722405,TRUE,FALSE,English
3304,2018,Q4,October,10,10/1/18,5,Fortnite,327236505,3000,347325,109078,3104437,197036,7839621,TRUE,FALSE,English
3305,2018,Q4,October,10,10/1/18,6,dakotaz,308114595,15000,45907,20540,4407442,199202,5639570,TRUE,FALSE,English
3306,2018,Q4,October,10,10/1/18,7,NICKMERCS,283178820,11190,60884,25305,3657193,155916,4282960,TRUE,FALSE,English
3307,2018,Q4,October,10,10/1/18,8,TSM_Daequan,252882540,8730,75394,28966,3776528,217851,4445612,TRUE,TRUE,English
3308,2018,Q4,October,10,10/1/18,9,OgamingLoL,238970055,44325,82495,5390,506290,18565,5798041,TRUE,FALSE,French
3309,2018,Q4,October,10,10/1/18,10,TimTheTatman,231629310,10755,47688,21536,4942208,120930,4775323,TRUE,TRUE,English
3310,2018,Q4,October,10,10/1/18,11,LCK_Korea,230089560,7035,93094,32705,576376,24846,7261575,TRUE,FALSE,Korean
3311,2018,Q4,October,10,10/1/18,12,LIRIK,228779535,9900,50282,23108,2623006,20221,4218846,TRUE,FALSE,English
3312,2018,Q4,October,10,10/1/18,13,DrDisrespect,218507685,8880,56403,24606,4422124,86903,5242722,TRUE,FALSE,English
3313,2018,Q4,October,10,10/1/18,14,TwitchPresents,205542735,43245,21850,4752,859235,27190,8826488,TRUE,FALSE,English
3314,2018,Q4,October,10,10/1/18,15,LVPes,195709980,16065,91290,12181,560060,32432,5308893,TRUE,FALSE,Spanish
3315,2018,Q4,October,10,10/1/18,16,sodapoppin,182449980,9030,55710,20204,2731773,23392,3597034,TRUE,TRUE,English
3316,2018,Q4,October,10,10/1/18,17,xQcOW,179887425,18450,22768,9749,3058233,48625,3273228,TRUE,FALSE,English
3317,2018,Q4,October,10,10/1/18,18,Castro_1021,179249220,12270,53290,14608,2386094,50272,2287448,TRUE,FALSE,English
3318,2018,Q4,October,10,10/1/18,19,풍월량 (hanryang1125),172479660,15675,20450,11003,479392,9848,2432868,TRUE,TRUE,Korean
3319,2018,Q4,October,10,10/1/18,20,summit1g,172067325,13050,31807,13184,5355651,36302,3798686,TRUE,FALSE,English
3320,2018,Q4,October,10,10/1/18,21,RocketLeague,169839825,5580,71240,30436,1341468,26166,3412561,TRUE,FALSE,English
3321,2018,Q4,October,10,10/1/18,22,YoDa,166884960,11700,34191,14263,1720072,27489,4302153,TRUE,FALSE,Portuguese
3322,2018,Q4,October,10,10/1/18,23,Dota2RuHub,165464625,3885,109518,42590,736932,14824,4517394,TRUE,FALSE,Russian
3323,2018,Q4,October,10,10/1/18,24,AdmiralBahroo,162857640,16230,31111,10033,770646,29320,1714753,TRUE,FALSE,English
3324,2018,Q4,October,10,10/1/18,25,Gotaga,160627740,7140,115968,22496,2343659,57363,2959467,TRUE,FALSE,French
3325,2018,Q4,October,10,10/1/18,26,GamesDoneQuick,156583260,3510,77865,44610,1693458,17841,7798817,TRUE,FALSE,English
3326,2018,Q4,October,10,10/1/18,27,imaqtpie,149969040,13395,21431,11195,2658197,27439,3843176,TRUE,FALSE,English
3327,2018,Q4,October,10,10/1/18,28,Reckful,144166665,12315,29331,11706,923809,20915,2741995,TRUE,FALSE,English
3328,2018,Q4,October,10,10/1/18,29,DrLupo,141085770,15270,63577,9238,4022808,132660,3433330,TRUE,FALSE,English
3329,2018,Q4,October,10,10/1/18,30,MontanaBlack88,139338765,6705,46416,20780,2710523,61669,2015387,TRUE,TRUE,German
3330,2018,Q4,October,10,10/1/18,31,livekiss,137185380,44625,8958,3073,31155,363,543079,TRUE,FALSE,Chinese
3331,2018,Q4,October,10,10/1/18,32,Fextralife,136364385,14715,29387,9266,492102,17121,10208505,TRUE,FALSE,English
3332,2018,Q4,October,10,10/1/18,33,Asmongold,133808685,6315,32513,21188,1438995,25726,2313846,TRUE,FALSE,English
3333,2018,Q4,October,10,10/1/18,34,alanzoka,131396745,9030,24433,14550,3103062,83754,3232189,TRUE,FALSE,Portuguese
3334,2018,Q4,October,10,10/1/18,35,BeyondTheSummit,129727695,44505,15076,2914,912116,8044,3436379,TRUE,FALSE,English
3335,2018,Q4,October,10,10/1/18,36,dota2mc_ru,129294885,6855,111812,18860,430560,21184,4099579,TRUE,FALSE,Russian
3336,2018,Q4,October,10,10/1/18,37,SolaryFortnite,128759475,28395,23916,4533,1365379,45526,2842307,TRUE,FALSE,French
3337,2018,Q4,October,10,10/1/18,38,CohhCarnage,126594855,12090,22825,10470,1243919,8631,3763782,TRUE,FALSE,English
3338,2018,Q4,October,10,10/1/18,39,SummonersInnLive,118335255,19590,43392,6040,499643,9010,4644413,TRUE,FALSE,German
3339,2018,Q4,October,10,10/1/18,40,Solary,117483900,35250,34185,3332,481442,9646,2989015,TRUE,FALSE,French
3340,2018,Q4,October,10,10/1/18,41,MOONMOON,114652800,11430,23643,10030,896184,14417,1576959,TRUE,TRUE,English
3341,2018,Q4,October,10,10/1/18,42,서새봄냥 (saddummy),111641820,18570,13793,6011,566367,16312,2187733,TRUE,FALSE,Korean
3342,2018,Q4,October,10,10/1/18,43,얍얍 (yapyap30),106363875,13005,25891,8178,293723,12178,1971082,TRUE,FALSE,Korean
3343,2018,Q4,October,10,10/1/18,44,Myth,105512040,9360,51640,11272,6586173,116816,2929374,TRUE,FALSE,English
3344,2018,Q4,October,10,10/1/18,45,scump,102919605,7245,23696,14205,852423,66513,1120474,TRUE,FALSE,English
3345,2018,Q4,October,10,10/1/18,46,loltyler1,102543330,6930,23561,14796,3378071,43768,2838618,TRUE,FALSE,English
3346,2018,Q4,October,10,10/1/18,47,한동숙 (handongsuk),102213030,12210,20845,8370,370590,11066,1740356,TRUE,FALSE,Korean
3347,2018,Q4,October,10,10/1/18,48,CDNThe3rd,97798335,15390,16504,6354,2007726,41046,1847716,TRUE,FALSE,English
3348,2018,Q4,October,10,10/1/18,49,RiotGamesBrazil,96999720,15195,28070,6383,926698,15143,3482875,TRUE,FALSE,Portuguese
3349,2018,Q4,October,10,10/1/18,50,DansGaming,96324210,16800,27016,5733,813016,8708,2243030,TRUE,FALSE,English
3350,2018,Q4,October,10,10/1/18,51,SypherPK,95935410,11100,50239,8642,3373727,115050,2542300,TRUE,FALSE,English
3351,2018,Q4,October,10,10/1/18,52,Maximilian_DOOD,95152440,11565,15618,8227,816342,14988,1102109,TRUE,FALSE,English
3352,2018,Q4,October,10,10/1/18,53,Thijs,94653585,11235,20535,8424,750861,7977,1735778,TRUE,FALSE,English
3353,2018,Q4,October,10,10/1/18,54,Stray228,93878970,9060,16619,10361,740217,22673,1879618,TRUE,FALSE,Russian
3354,2018,Q4,October,10,10/1/18,55,StarLadder_cs_en,93256890,6255,44975,14908,823179,15056,2295788,TRUE,FALSE,English
3355,2018,Q4,October,10,10/1/18,56,forsen,90017460,9030,16309,9968,1292057,11627,1857391,TRUE,TRUE,English
3356,2018,Q4,October,10,10/1/18,57,Trymacs,89353815,7785,43421,11477,1490091,34972,1493779,TRUE,FALSE,German
3357,2018,Q4,October,10,10/1/18,58,nl_Kripp,89192580,9840,16119,9063,1374528,5929,1989422,TRUE,FALSE,English
3358,2018,Q4,October,10,10/1/18,59,Nick28T,88475895,15690,15297,5638,973584,12125,1016328,TRUE,TRUE,English
3359,2018,Q4,October,10,10/1/18,60,HoneyMad,87575685,8220,20350,10653,523393,15221,2003535,TRUE,TRUE,Russian
3360,2018,Q4,October,10,10/1/18,61,AdmiralBulldog,87244245,12465,18418,6998,680549,6553,1744081,TRUE,TRUE,English
3361,2018,Q4,October,10,10/1/18,62,PlayHearthstone,84546015,6300,43219,13419,828604,8150,2647985,TRUE,FALSE,English
3362,2018,Q4,October,10,10/1/18,63,cloakzy,84182550,9465,31725,8893,1997964,116388,1912442,TRUE,FALSE,English
3363,2018,Q4,October,10,10/1/18,64,GRONKH,84175035,5250,25288,16032,1186695,13890,1572967,TRUE,FALSE,German
3364,2018,Q4,October,10,10/1/18,65,CouRageJD,78997290,10050,32401,7860,2115596,85350,2144727,FALSE,FALSE,English
3365,2018,Q4,October,10,10/1/18,66,CSRuHub,78148530,9765,41124,8002,481024,13108,2937522,TRUE,FALSE,Russian
3366,2018,Q4,October,10,10/1/18,67,bratishkinoff,78013680,6795,32514,11480,1048084,39315,2139161,TRUE,FALSE,Russian
3367,2018,Q4,October,10,10/1/18,68,Gaules,77586165,29820,31324,2601,1600117,33503,2069807,TRUE,TRUE,Portuguese
3368,2018,Q4,October,10,10/1/18,69,Nightblue3,76645110,8520,20088,8995,2639859,24220,1977670,TRUE,FALSE,English
3369,2018,Q4,October,10,10/1/18,70,singsing,75359310,11295,14114,6671,570204,7721,1386005,TRUE,TRUE,English
3370,2018,Q4,October,10,10/1/18,71,epicenter_ru,75278595,4185,96900,17987,180135,24963,3234144,TRUE,FALSE,Russian
3371,2018,Q4,October,10,10/1/18,72,IWillDominate,73994310,12075,13621,6127,782909,11994,1630802,TRUE,FALSE,English
3372,2018,Q4,October,10,10/1/18,73,Nervarien,72261420,9885,46377,7309,498196,10291,2472313,TRUE,FALSE,Polish
3373,2018,Q4,October,10,10/1/18,74,epicenter_en1,72140505,3300,89566,21860,415106,23188,1892490,TRUE,FALSE,English
3374,2018,Q4,October,10,10/1/18,75,Shiphtur,71808825,15180,14292,4730,707252,16792,1602692,TRUE,FALSE,English
3375,2018,Q4,October,10,10/1/18,76,ybicanoooobov,71314365,10005,15373,7127,508166,6832,1036034,TRUE,FALSE,Russian
3376,2018,Q4,October,10,10/1/18,77,Destiny,71240025,14175,9481,5025,544651,18955,1435491,TRUE,TRUE,English
3377,2018,Q4,October,10,10/1/18,78,jukes,70775385,6030,34168,11736,1266204,25054,2101094,TRUE,FALSE,Portuguese
3378,2018,Q4,October,10,10/1/18,79,Giantwaffle,66988140,15810,13070,4236,891647,9645,925454,TRUE,FALSE,English
3379,2018,Q4,October,10,10/1/18,80,TFBlade,66633945,10425,15829,6391,977801,32104,1775094,TRUE,FALSE,English
3380,2018,Q4,October,10,10/1/18,81,DisguisedToast,66398985,7890,24987,8415,1318483,21865,1500792,FALSE,FALSE,English
3381,2018,Q4,October,10,10/1/18,82,HighDistortion,64869825,11520,26095,5630,1671429,69296,1458785,TRUE,FALSE,English
3382,2018,Q4,October,10,10/1/18,83,JoshOG,63655680,15780,19923,4033,1750433,33752,1497511,TRUE,FALSE,English
3383,2018,Q4,October,10,10/1/18,84,따효니 (ddahyoni),62195100,10650,13722,5839,307761,4835,975018,TRUE,FALSE,Korean
3384,2018,Q4,October,10,10/1/18,85,Heroes of the Storm (blizzheroes),62129400,4785,37174,12983,329611,5493,1185600,TRUE,FALSE,English
3385,2018,Q4,October,10,10/1/18,86,allkeyshop_tv,61608210,43440,3397,1417,64935,2761,3605608,TRUE,FALSE,English
3386,2018,Q4,October,10,10/1/18,87,lestream,61563195,22680,13909,2713,877124,18221,1626236,TRUE,FALSE,French
3387,2018,Q4,October,10,10/1/18,88,Gamepedia,61209705,7515,18335,8144,20099,1268,5953627,TRUE,TRUE,English
3388,2018,Q4,October,10,10/1/18,89,接接 (godjj),60333390,11790,14765,5116,329956,3011,1803995,TRUE,FALSE,Chinese
3389,2018,Q4,October,10,10/1/18,90,StarLadder5,60101535,6315,28628,9516,1029203,6067,1911004,TRUE,FALSE,Russian
3390,2018,Q4,October,10,10/1/18,91,armateam,59722350,39615,6522,1507,186832,142810,1009277,TRUE,FALSE,French
3391,2018,Q4,October,10,10/1/18,92,Warcraft,58850475,2805,55389,20979,579407,12099,2425164,TRUE,FALSE,English
3392,2018,Q4,October,10,10/1/18,93,KingGothalion,58278225,10710,33477,5441,1015521,4879,2738847,TRUE,FALSE,English
3393,2018,Q4,October,10,10/1/18,94,DreamLeague,57853665,44130,47107,1310,349054,9974,3053230,TRUE,FALSE,English
3394,2018,Q4,October,10,10/1/18,95,NoWay4u_Sir,57733830,9600,12523,6013,371907,7555,1058750,TRUE,FALSE,German
3395,2018,Q4,October,10,10/1/18,96,Froggen,57543135,11130,15756,5169,770030,23527,1357308,TRUE,FALSE,English
3396,2018,Q4,October,10,10/1/18,97,Voyboy,57083520,9360,12495,6098,1228127,12383,1122590,TRUE,FALSE,English
3397,2018,Q4,October,10,10/1/18,98,uzra,56954145,22740,5241,2504,190978,2167,1425405,TRUE,FALSE,Chinese
3398,2018,Q4,October,10,10/1/18,99,jovirone,56798595,9300,12664,6106,1007757,18232,1919456,TRUE,FALSE,Portuguese
3399,2018,Q4,October,10,10/1/18,100,TSM_Hamlinz,56319525,4725,25499,11919,2137521,73200,996985,TRUE,FALSE,English
3400,2018,Q4,November,11,11/1/18,1,Ninja,713442105,12975,350191,54985,14713963,399967,17904445,TRUE,FALSE,English
3401,2018,Q4,November,11,11/1/18,2,shroud,442593360,16350,69357,27069,7069584,172458,11251849,TRUE,FALSE,English
3402,2018,Q4,November,11,11/1/18,3,Tfue,422116875,8895,106965,47455,8507016,405054,8164110,TRUE,FALSE,English
3403,2018,Q4,November,11,11/1/18,4,loltyler1,305295375,14025,115740,21767,3378071,93773,6138389,TRUE,FALSE,English
3404,2018,Q4,November,11,11/1/18,5,PGL_Dota2,273946620,6495,161982,42177,159181,29448,4368687,TRUE,FALSE,English
3405,2018,Q4,November,11,11/1/18,6,dota2mc_ru,248586870,5985,238996,41534,430560,29716,5436673,TRUE,FALSE,Russian
3406,2018,Q4,November,11,11/1/18,7,dakotaz,236607810,12585,48019,18800,4407442,144421,3865149,TRUE,FALSE,English
3407,2018,Q4,November,11,11/1/18,8,TimTheTatman,233255760,10395,81005,22438,4942208,123511,4251244,TRUE,TRUE,English
3408,2018,Q4,November,11,11/1/18,9,CohhCarnage,221732550,13800,30937,16067,1243933,32511,4580143,TRUE,FALSE,English
3409,2018,Q4,November,11,11/1/18,10,TSM_Daequan,220822785,8595,61405,25691,3776528,172490,3554956,TRUE,TRUE,English
3410,2018,Q4,November,11,11/1/18,11,xQcOW,220353015,14265,33594,15446,3058233,66486,3955268,TRUE,FALSE,English
3411,2018,Q4,November,11,11/1/18,12,BeyondTheSummit,202817535,37335,45528,5431,912157,25607,4598887,TRUE,FALSE,English
3412,2018,Q4,November,11,11/1/18,13,YoDa,202723815,10650,68428,19034,1720072,42839,5083452,TRUE,FALSE,Portuguese
3413,2018,Q4,November,11,11/1/18,14,sodapoppin,192393675,8295,59678,23193,2731773,50244,3840431,TRUE,TRUE,English
3414,2018,Q4,November,11,11/1/18,15,NICKMERCS,191241270,7395,73614,25860,3657193,144573,2941776,TRUE,FALSE,English
3415,2018,Q4,November,11,11/1/18,16,LIRIK,179083635,8910,36536,20098,2623018,14370,3766559,TRUE,FALSE,English
3416,2018,Q4,November,11,11/1/18,17,imaqtpie,177383100,15660,26854,11326,2657967,44142,4125393,TRUE,FALSE,English
3417,2018,Q4,November,11,11/1/18,18,Gotaga,173811885,7380,89420,23551,2343659,74553,4214958,TRUE,FALSE,French
3418,2018,Q4,November,11,11/1/18,19,scump,169967745,9525,103386,17843,852423,81259,2112432,TRUE,FALSE,English
3419,2018,Q4,November,11,11/1/18,20,ESL_CSGO,168698910,39300,138174,4292,3940675,44543,4804801,TRUE,FALSE,English
3420,2018,Q4,November,11,11/1/18,21,Castro_1021,167618265,9165,62183,18288,2386094,50756,2036668,TRUE,FALSE,English
3421,2018,Q4,November,11,11/1/18,22,풍월량 (hanryang1125),161773815,12810,25137,12628,479392,12275,2359471,TRUE,TRUE,Korean
3422,2018,Q4,November,11,11/1/18,23,forsen,159030360,13830,25774,11498,1292057,27159,3082402,TRUE,TRUE,English
3423,2018,Q4,November,11,11/1/18,24,Riot Games (riotgames),156189960,2430,573235,64275,4508379,23456,4064740,TRUE,FALSE,English
3424,2018,Q4,November,11,11/1/18,25,Solary,148948260,38310,17997,3887,481444,16110,3913583,TRUE,FALSE,French
3425,2018,Q4,November,11,11/1/18,26,summit1g,144359535,12000,26463,12029,5355651,53808,3133324,TRUE,FALSE,English
3426,2018,Q4,November,11,11/1/18,27,DrDisrespect,140623785,8340,40534,16860,4422124,81393,3976003,TRUE,FALSE,English
3427,2018,Q4,November,11,11/1/18,28,OverwatchLeague,135933900,1140,178272,119240,1796619,31980,2328690,TRUE,FALSE,English
3428,2018,Q4,November,11,11/1/18,29,DrLupo,135037470,12930,47515,10443,4023082,132252,3072692,TRUE,FALSE,English
3429,2018,Q4,November,11,11/1/18,30,StarLadder1,132649065,9330,78099,14216,573963,19468,3362402,TRUE,FALSE,Russian
3430,2018,Q4,November,11,11/1/18,31,Giantwaffle,128404770,26445,11288,4855,891643,7550,1761303,TRUE,FALSE,English
3431,2018,Q4,November,11,11/1/18,32,Chess,128185440,8010,76699,16002,318992,30976,9109101,TRUE,FALSE,English
3432,2018,Q4,November,11,11/1/18,33,TwitchPresents,127320060,42270,19606,3011,859235,19413,9181240,TRUE,FALSE,English
3433,2018,Q4,November,11,11/1/18,34,Asmongold,122027340,5595,37153,21809,1439034,30055,2393924,TRUE,FALSE,English
3434,2018,Q4,November,11,11/1/18,35,SypherPK,119723820,11475,53119,10432,3374022,137258,2829680,TRUE,FALSE,English
3435,2018,Q4,November,11,11/1/18,36,AdmiralBahroo,117152205,13920,38489,8415,770646,20035,1411053,TRUE,FALSE,English
3436,2018,Q4,November,11,11/1/18,37,SolaryFortnite,116471760,29385,33408,3963,1365409,43205,2524376,TRUE,FALSE,French
3437,2018,Q4,November,11,11/1/18,38,RocketLeague,116278140,2070,164357,56172,1341468,27279,3646331,TRUE,FALSE,English
3438,2018,Q4,November,11,11/1/18,39,한동숙 (handongsuk),113059260,15885,15097,7116,370590,14002,1825614,TRUE,FALSE,Korean
3439,2018,Q4,November,11,11/1/18,40,Warcraft,111869295,2520,111093,44392,579407,22593,2732840,TRUE,FALSE,English
3440,2018,Q4,November,11,11/1/18,41,Stray228,111207600,8955,44560,12417,740217,21961,2145389,TRUE,FALSE,Russian
3441,2018,Q4,November,11,11/1/18,42,nl_Kripp,109805040,11295,30243,9721,1374530,16960,2152190,TRUE,FALSE,English
3442,2018,Q4,November,11,11/1/18,43,sneakylol,107056560,9900,21493,10813,1637232,32812,2171521,TRUE,FALSE,English
3443,2018,Q4,November,11,11/1/18,44,MOONMOON,105555765,10425,17673,10124,896184,8728,1473541,TRUE,TRUE,English
3444,2018,Q4,November,11,11/1/18,45,Gaules,104576490,36090,39477,2897,1600168,34210,3067455,TRUE,TRUE,Portuguese
3445,2018,Q4,November,11,11/1/18,46,CouRageJD,99972735,10035,36400,9962,2115596,144394,2385876,FALSE,FALSE,English
3446,2018,Q4,November,11,11/1/18,47,Aydan,98325735,8055,43587,12206,1653158,223723,1885371,TRUE,TRUE,English
3447,2018,Q4,November,11,11/1/18,48,jukes,96855015,7290,30182,13285,1266204,31247,2888932,TRUE,FALSE,Portuguese
3448,2018,Q4,November,11,11/1/18,49,DreamLeague,95597745,38550,67434,2479,349054,10567,3385272,TRUE,FALSE,English
3449,2018,Q4,November,11,11/1/18,50,Quin69,94770825,14250,14639,6650,518550,35578,2373292,TRUE,TRUE,English
3450,2018,Q4,November,11,11/1/18,51,alanzoka,93558960,6960,24038,13441,3103234,63532,2479410,TRUE,FALSE,Portuguese
3451,2018,Q4,November,11,11/1/18,52,livekiss,93332955,31965,8627,2919,31155,343,536100,TRUE,FALSE,Chinese
3452,2018,Q4,November,11,11/1/18,53,DisguisedToast,92353590,10755,20023,8586,1318483,36362,2292161,FALSE,FALSE,English
3453,2018,Q4,November,11,11/1/18,54,Shanksy,90306045,12090,33744,7469,33339,18252,516803,TRUE,FALSE,English
3454,2018,Q4,November,11,11/1/18,55,MontanaBlack88,90274215,5280,36850,17096,2710523,39365,1395284,TRUE,TRUE,German
3455,2018,Q4,November,11,11/1/18,56,BobRoss,89243685,33915,13646,2630,1488921,77083,3804528,TRUE,FALSE,English
3456,2018,Q4,November,11,11/1/18,57,얍얍 (yapyap30),87310365,13080,14400,6674,293723,5334,1736836,TRUE,FALSE,Korean
3457,2018,Q4,November,11,11/1/18,58,Chap,85802460,19605,29030,4376,1222993,94942,1923420,TRUE,FALSE,English
3458,2018,Q4,November,11,11/1/18,59,DansGaming,84401700,14850,15799,5683,813016,9363,1309792,TRUE,FALSE,English
3459,2018,Q4,November,11,11/1/18,60,IWillDominate,84172245,12930,15750,6509,782912,19758,1659997,TRUE,FALSE,English
3460,2018,Q4,November,11,11/1/18,61,ybicanoooobov,83009220,10245,15541,8101,508166,8252,1148325,TRUE,FALSE,Russian
3461,2018,Q4,November,11,11/1/18,62,Trymacs,82615350,4845,53504,17051,1490200,32846,1420076,TRUE,FALSE,German
3462,2018,Q4,November,11,11/1/18,63,Shiphtur,82450485,16185,24784,5093,707252,20720,1808277,TRUE,FALSE,English
3463,2018,Q4,November,11,11/1/18,64,서새봄냥 (saddummy),82070100,13050,14384,6288,566367,14650,1665574,TRUE,FALSE,Korean
3464,2018,Q4,November,11,11/1/18,65,NeoNess007,81621780,12015,30875,6792,71990,15482,466262,TRUE,TRUE,English
3465,2018,Q4,November,11,11/1/18,66,Thijs,78476370,9615,12449,8161,750861,7112,1408143,TRUE,FALSE,English
3466,2018,Q4,November,11,11/1/18,67,Squeezie,77998095,2265,73243,34435,2035645,98563,1392759,TRUE,FALSE,French
3467,2018,Q4,November,11,11/1/18,68,Nick28T,76523955,13590,16450,5630,973584,11834,960056,TRUE,TRUE,English
3468,2018,Q4,November,11,11/1/18,69,TaKeTV,74174295,6195,53993,11972,228456,8527,1819694,TRUE,FALSE,German
3469,2018,Q4,November,11,11/1/18,70,Yassuo,73821945,8010,22858,9215,1836286,53783,1876080,TRUE,FALSE,English
3470,2018,Q4,November,11,11/1/18,71,DreamHackDota2_RU,73003080,2220,106169,32883,203419,9484,1451737,TRUE,FALSE,Russian
3471,2018,Q4,November,11,11/1/18,72,Rainbow6,72065490,2700,107732,26690,1422927,42524,1507547,TRUE,TRUE,English
3472,2018,Q4,November,11,11/1/18,73,SilverName,72054960,8400,19214,8577,594312,9597,1841144,TRUE,FALSE,Russian
3473,2018,Q4,November,11,11/1/18,74,Magic,71064975,9450,38563,7519,363616,9954,2195558,TRUE,FALSE,English
3474,2018,Q4,November,11,11/1/18,75,ZeratoR,70428405,3450,100989,20413,841383,39424,3480937,TRUE,TRUE,French
3475,2018,Q4,November,11,11/1/18,76,jovirone,70239150,9660,18949,7270,1007757,22980,2246245,TRUE,FALSE,Portuguese
3476,2018,Q4,November,11,11/1/18,77,狂暴小建 (a541021),69731220,15660,14655,4452,205780,4620,1784332,TRUE,FALSE,Chinese
3477,2018,Q4,November,11,11/1/18,78,pokimane,69622620,5835,24009,11931,5046532,170965,2913112,TRUE,FALSE,English
3478,2018,Q4,November,11,11/1/18,79,NoWay4u_Sir,68984460,10215,15315,6752,371907,13668,1268088,TRUE,FALSE,German
3479,2018,Q4,November,11,11/1/18,80,CDNThe3rd,68627820,10380,115373,6611,2007726,37942,1169027,TRUE,FALSE,English
3480,2018,Q4,November,11,11/1/18,81,stylishnoob4,66986955,11280,11651,5938,325657,5441,1034534,TRUE,FALSE,Japanese
3481,2018,Q4,November,11,11/1/18,82,DreadzTV,66729930,5970,26609,11177,664876,6308,2710557,TRUE,TRUE,Russian
3482,2018,Q4,November,11,11/1/18,83,Dota2RuHub,66134310,5370,69177,12315,736932,5217,2510275,TRUE,FALSE,Russian
3483,2018,Q4,November,11,11/1/18,84,Fextralife,65633385,6930,17184,9470,492102,2842,13876708,TRUE,FALSE,English
3484,2018,Q4,November,11,11/1/18,85,Myth,63627990,5805,32789,10960,6586173,128533,1742109,TRUE,FALSE,English
3485,2018,Q4,November,11,11/1/18,86,TSM_Hamlinz,63403605,5445,54051,11643,2137521,66001,1054053,TRUE,FALSE,English
